id,name,address,latitude,longitude,distance,selected
ola-platform:5000042117530,Deshopriyo Medical Hall,"Nalhati,  West Bengal,  731243,  India",,,16.16 km,False
ola-platform:5000059744366,Nalhati Medical Centre,"Nalhati,  Nalhati - I,  Birbhum,  West Bengal,  731243,  India",,,16.18 km,False
ola-platform:5000057876067,Janakalyan Pharmacy,"Kālindipur,  Nalhati,  Nalhati - I,  Birbhum,  West Bengal,  731243,  India",,,16.19 km,False
ola-platform:5000043304433,Niramoy Pharmacy,"Kālindipur,  Nalhati,  Nalhati - I,  Birbhum,  West Bengal,  731243,  India",,,16.22 km,False
ola-platform:5000051708292,Mahamaya Medical,"Kālindipur,  Nalhati,  Nalhati - I,  Birbhum,  West Bengal,  731243,  India",,,16.23 km,False
ola-platform:5000068908972,DN Mandal Pharmacy,"Nh33,  Khayrākāndi,  Farakka,  Murshidabad,  West Bengal,  742236,  India",,,0.65 km,False
ola-platform:5000051283292,Patanjali Store,"Nh33,  Khayrākāndi,  Farakka,  Murshidabad,  West Bengal,  742236,  India",,,0.65 km,False
ola-platform:5000055698375,Asha Medical,"Nh33,  Khayrākāndi,  Farakka,  Murshidabad,  West Bengal,  742236,  India",,,0.65 km,False
ola-platform:5000068492785,Mukul Medical Agency,"Chauki,  West Bengal,  742236,  India",,,0.65 km,False
ola-platform:5000068285295,Ghishu Medical,"Nh33,  Langaldihi,  Farakka,  Murshidabad,  West Bengal,  742212,  India",,,0.98 km,False
ola-platform:5000035594188,Mampi Medical Hall,"Jāfarganj,  Farakka,  Murshidabad,  West Bengal,  742212,  India",,,1.35 km,False
ola-platform:5000061859557,Life Care,"Farakka Barrage Township,  Farakka,  Murshidabad,  West Bengal,  742212,  India",,,1.90 km,False
ola-platform:5000039913033,Jyotsna Pharmacy,"Farakka Barrage Township,  Farakka,  Murshidabad,  West Bengal,  742212,  India",,,1.90 km,False
ola-platform:5000053054371,Debjoy Medical Store,"Farakka Barrage Township,  Farakka,  Murshidabad,  West Bengal,  742212,  India",,,1.90 km,False
ola-platform:5000067151780,Research Centre,"Dohitpur,  West Bengal,  742236,  India",,,2.77 km,False
ola-platform:5000045145957,Doli Medical,"Near High School Modan,  Modon,  Mohanpur,  Jharkhand,  816107,  India",,,7.33 km,False
ola-platform:5000055557637,Nasir Arts,"Nh12,  Lakshmipur,  West Bengal,  732210,  India",,,7.47 km,False
ola-platform:5000037166041,Anwar Shekh,"Maruapahari,  Jharkhand,  816107,  India",,,8.01 km,False
ola-platform:5000048665259,Saha Medical Store,"Farakka,  Murshidabad,  West Bengal,  742202,  India",,,8.07 km,False
ola-platform:5000068122324,Nasib Medical Store,"Farakka,  Murshidabad,  West Bengal,  742202,  India",,,8.10 km,False
ola-platform:5000064340015,Rehena Medical Store,"Farakka,  Murshidabad,  West Bengal,  742202,  India",,,8.60 km,False
ola-platform:5000052806450,Fahim Medical Centre,"Baishnabnagar,  Kaliachak - III,  Maldah,  West Bengal,  732210,  India",,,9.57 km,False
ola-platform:5000043302702,Lucky Pharmacy,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.14 km,False
ola-platform:5000055942655,Rup Medical Store,"P.O-Dhulian,  Dhuliyan,  West Bengal,  742202,  India",,,12.30 km,False
ola-platform:5000060883901,Hasan Medical Stores,"Murshidabad,  Phulandar,  West Bengal,  742202,  India",,,12.34 km,False
ola-platform:5000063070300,Nasif Medical Centre,"Taranagar,  Jharkhand,  816107,  India",,,12.65 km,False
ola-platform:5000055522711,Sinha Medical Store,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.66 km,False
ola-platform:5000068739989,Jain Medical Stores,"Bidhan Chandra Rd,  Dhuliyan,  West Bengal,  742202,  India",,,12.72 km,False
ola-platform:5000062373750,Raja Medical Store,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.77 km,False
ola-platform:5000052634023,Joyguru Medical Store,"Nh12,  Aurangabad,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.84 km,False
ola-platform:5000039250108,Sanjibani Health Point,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.84 km,False
ola-platform:5000038431403,Beauty Medical,"Nh12,  Aurangabad,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.84 km,False
ola-platform:5000040273706,Apollo Pharmacy Dhuliyan,"Opp Trends,  Bidhan Chandra Rd,  Anup Nagar,  Dhuliyan,  West Bengal,  742202,  India",,,12.85 km,False
ola-platform:5000042566643,Lucky Medical Stors,"Nh12,  Aurangabad,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.87 km,False
ola-platform:5000038239831,Pakija Medical,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.88 km,False
ola-platform:5000054921602,Biswas Pharmacy,"Nh12,  Aurangabad,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,12.88 km,False
ola-platform:5000051114571,Nabeen Raj Medical Store,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,13.02 km,False
ola-platform:5000043339543,Hussein Medical,"Badshahi Rd,  Khaschandpur,  Kaliachak,  West Bengal,  732201,  India",,,13.10 km,False
ola-platform:5000057081437,Bhai Bhai Medical Hall,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,13.51 km,False
ola-platform:5000041307417,MS S S Medical Hall,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.68 km,False
ola-platform:5000054423663,Kaliachak Drug Agency,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.69 km,False
ola-platform:5000047818476,Gupta Pharmacy,"Kaliachak,  West Bengal,  732201,  India",,,13.70 km,False
ola-platform:5000052855735,Chowdhury Drug House,"Malda,  Kaliachak,  West Bengal,  732201,  India",,,13.70 km,False
ola-platform:5000067496937,Mostafa Medical,"Hospital Ave Rd,  Silampur,  Kaliachak,  West Bengal,  732201,  India",,,13.76 km,False
ola-platform:5000061803082,Obaidulla Medical Centre,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.82 km,False
ola-platform:5000038363381,MH Medical Centre,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.86 km,False
ola-platform:5000047455158,Society Pharmacy,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.86 km,False
ola-platform:5000054615876,Apollo Pharmacy Kaliachak Bazaar,"Kaliachak,  Kaliachak - I,  Maldah,  West Bengal,  732201,  India",,,13.90 km,False
ola-platform:5000036779478,Alipur Medical Hall,"Alipur Colony Rd No.3,  Alipur,  West Bengal,  732201,  India",,,14.10 km,False
ola-platform:5000067705017,MYB Ayurbeda Pharmacy,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,14.34 km,False
ola-platform:5000063789258,Ali Pharmacy : Ali Health Care - আলি ফার্মেসি : আলি হেল্থ কেয়ার,"Dhulian,  Samserganj,  Murshidabad,  West Bengal,  742202,  India",,,15.19 km,False
ola-platform:5000058745734,Bhagal Medical Hall,"Barharwā,  Barharwa,  Sahibganj,  Jharkhand,  816110,  India",,,15.71 km,False
ola-platform:5000051057757,A.M. Medical Centre,"Nayagram,  Jadupur,  West Bengal,  732212,  India",,,3.87 km,False
ola-platform:5000036717322,Lucky Medicine Store,"Jalalpur,  Main Road,  Malda,  Jalalpur,  West Bengal,  732212,  India",,,6.17 km,False
ola-platform:5000038800363,Junina Medicine Shop,"Bibigram School Para,  Malda,  West Bengal,  732206,  India",,,7.11 km,False
ola-platform:5000056055778,Hasen Medical Store,"Mothabari,  Kaliachak - II,  Maldah,  West Bengal,  732207,  India",,,8.03 km,False
ola-platform:5000036255471,S O H Enterprise,"Kaliachak,  West Bengal,  732207,  India",,,8.08 km,False
ola-platform:5000045662066,Medicine Stall,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.42 km,False
ola-platform:5000053210131,Raju Medicine Stores,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.42 km,False
ola-platform:5000043911337,Drug Corner,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.57 km,False
ola-platform:5000067174649,Medicine Shop,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.84 km,False
ola-platform:5000056204414,Sujapur Pharmacy,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.92 km,False
ola-platform:5000050264695,Sukria Medicine Enterprise,"Nh12,  Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.92 km,False
ola-platform:5000062448799,MS Health Care Medicine Store,"Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,8.96 km,False
ola-platform:5000066324459,Sarif Medical,"PHC,  Sujapur,  Nh12,  Sujapur,  Kaliachak - I,  Maldah,  West Bengal,  732206,  India",,,9.54 km,False
ola-platform:5000048269328,Hazi Medical Hall,"Kaliachak - II,  Maldah,  West Bengal,  732207,  India",,,10.47 km,False
ola-platform:5000054992041,Dr Ruhul Amin,"Sujapur,  Chamagram,  Malda,  West Bengal,  732206,  India",,,10.54 km,False
ola-platform:5000044596293,Kamalpur Medical,"Babla,  Bazaar,  Kamalpur,  Malda,  Jot Gopalkagmari,  West Bengal,  732207,  India",,,10.60 km,False
ola-platform:5000068190463,Gupta Clinic,"Mahadipur,  Main Road,  Malda,  Mahadipur,  West Bengal,  732216,  India",,,11.03 km,False
ola-platform:5000056769657,Medical,"Malda,  Tiakati,  West Bengal,  732101,  India",,,12.51 km,False
ola-platform:5000035469031,M/s Jibandeep Pharmacy,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,16.60 km,False
ola-platform:5000060638918,Genesis Trauma Centre & Nursing Home,"Malda,  N.H-34,  Gabgachhi,  Uttar Jadupur,  West Bengal,  732103,  India",,,16.97 km,False
ola-platform:5000064708251,Junaid Medical Hall,"Near By Jumma Masjid,  English Jhaliyamore,  Udhwa,  Radhanagar,  Sarfarazganj,  Jharkhand,  816101,  India",,,17.40 km,False
ola-platform:5000046704753,Shesh Raj MediCare,"Nh31,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,17.52 km,False
ola-platform:5000057982129,Spandan Daignostic Centre & Policlinic,"Mokdumpur,  Malda,  West Bengal,  732103,  India",,,19.07 km,False
ola-platform:5000067776279,Prochesta MediCare,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,18.87 km,False
ola-platform:5000054736163,Cure Well,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.21 km,False
ola-platform:5000054087327,Loknath Medicine Center,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.22 km,False
ola-platform:5000062430948,The RamKrishna Medical Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.22 km,False
ola-platform:5000037691787,Shreya Medicine,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.22 km,False
ola-platform:5000039443483,Dr Ismail Sheikh,"138/115A,  Hyderpur High Drain,  Mahaldarpara,  Vivekananda Pally,  Maheshmati,  Malda,  West Bengal,  732103,  India",,,0.28 km,False
ola-platform:5000054813753,New Great Homeo Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.30 km,False
ola-platform:5000060432548,Iqbal Homoeo Hall,"Sabuj Abujh School Rd,  Mirchak,  Malda,  West Bengal,  732103,  India",,,0.32 km,False
ola-platform:5000053886243,Sudha Homeo Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.32 km,False
ola-platform:5000036340733,Ashish Medical EnterPrises,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.37 km,False
ola-platform:5000063855650,City Medical Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.41 km,False
ola-platform:5000046632244,S Pharmacy,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.42 km,False
ola-platform:5000069071637,Pharma Chemical,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.42 km,False
ola-platform:5000064606687,Asia Herbal,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.44 km,False
ola-platform:5000043326088,Tarun Medical Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.45 km,False
ola-platform:5000037118969,Life Plus Medicine Shop,"Dipak Rd,  Mirchak,  Malda,  West Bengal,  732103,  India",,,0.46 km,False
ola-platform:5000048930501,Medical Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.47 km,False
ola-platform:5000061689322,Paul Homeo Pharmacy,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.47 km,False
ola-platform:5000041916898,Tarulata Homeo Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.47 km,False
ola-platform:5000055269727,Tarulata Homeo Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.48 km,False
ola-platform:5000044928855,Life Line Medical,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.50 km,False
ola-platform:5000066400231,Soubaj Kothi,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.51 km,False
ola-platform:5000069080890,Agarwal Medical Agency,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.53 km,False
ola-platform:5000043411384,Neralal Roy Medicine,"Old Nh81,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.53 km,False
ola-platform:5000047995349,Nirogalay Medicine,"Old Nh81,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.53 km,False
ola-platform:5000044056953,Savita Kishebakas,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.53 km,False
ola-platform:5000059631875,SS Pharmaceutical,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.54 km,False
ola-platform:5000054020281,Niramay Medical Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.54 km,False
ola-platform:5000051707119,Path Vision,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.54 km,False
ola-platform:5000050641743,Appolo Medicine,"Malda,  Ward Number 15,  Mirchak Rd,  Mirchak,  Malda,  West Bengal,  732103,  India",,,0.55 km,False
ola-platform:5000039836557,Malda Orthopedic Appliance Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.57 km,False
ola-platform:5000041488289,Sengupta Medical Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.57 km,False
ola-platform:5000064238044,Dhanwantari Aushdalaya,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.57 km,False
ola-platform:5000043907491,Life Line,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.58 km,False
ola-platform:5000037137332,Moni Medical Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.59 km,False
ola-platform:5000045472785,Binodini Medical Stores,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.59 km,False
ola-platform:5000052261689,Shri Medicine Agency,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.60 km,False
ola-platform:5000047490978,MS Raja Medicine,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.60 km,False
ola-platform:5000045847108,Modern Homoeo Hall,"Bibigram,  Maheshmati,  Malda,  West Bengal,  732103,  India",,,0.60 km,False
ola-platform:5000051471730,Manaskamana Pharmacy,"NH 34,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.60 km,False
ola-platform:5000065321292,Mala & Son's A Supplement Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.60 km,False
ola-platform:5000055048852,BC Shah & Sons,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000046337293,Baba Loknath Medical,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000054462065,Dhaca Ayurvedic Aushdalaya,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000056475916,Koyel Medical Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000060421648,Malda Medicine Shop,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000067067777,Malda Medical Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.61 km,False
ola-platform:5000050256800,Radha Rani Homeo Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.62 km,False
ola-platform:5000041784834,Kavery Medicine,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.62 km,False
ola-platform:5000050166520,Haniman Homeo Pharmacy,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.62 km,False
ola-platform:5000062401917,Health Posteum Medical Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,0.62 km,False
ola-platform:5000068768821,Jivan Deep Medical Hall,"Habibpur,  Maldah,  West Bengal,  732122,  India",,,6.39 km,False
ola-platform:5000065409709,Mitra Medical Hall,"Habibpur,  Maldah,  West Bengal,  732122,  India",,,6.47 km,False
ola-platform:5000065594499,Jhano Seva Clinic,"Meherpur,  Main Road,  Malda,  West Bengal,  732141,  India",,,11.38 km,False
ola-platform:5000048044442,Aragachhi Gobinda Mandir,"Aragachhi,  West Bengal,  732122,  India",,,12.76 km,False
ola-platform:5000050515807,Jogomaya Polyphonic,"Bamangola,  Maldah,  West Bengal,  732138,  India",,,14.34 km,False
ola-platform:5000042553398,Medicine Shop,"Bus Stand,  Nalagola - Pakuahat - Malda Rd,  Char Kadir Pur,  West Bengal,  732142,  India",,,14.56 km,False
ola-platform:5000055076676,Pakuya Medical Store,"Bamangola,  Maldah,  West Bengal,  732138,  India",,,14.59 km,False
ola-platform:5000051177857,Bina Pharmacy,"RS Road,  North Baluchar,  Malda,  West Bengal,  732142,  India",,,15.17 km,False
ola-platform:5000038598645,Rogni Ramay,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.28 km,False
ola-platform:5000037647628,Medi Plus,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.30 km,False
ola-platform:5000058224796,Ananda Homeo Hall,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.30 km,False
ola-platform:5000062162925,Loknath Medical Store,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.31 km,False
ola-platform:5000063144206,Shakti Aushadhalaya,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.31 km,False
ola-platform:5000049411041,Narth Bengal Homeo Hall,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.31 km,False
ola-platform:5000062325459,Ujhna Pharmacy,"Netaji Subhas Chandra Road,  Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,15.31 km,False
